cell,domain,s,reuse,pattern,width,scope,n_rows,n_caps,realized_s,union_rows,union_share,overlap_ratio,mean_payload_len,survivor_payload_len,A,B,C,CBO,D,O,C_over_B,C_over_A,C_over_O,B_over_O,A_over_O,regret_C,regret_A,regret_B,logr_C_A,logr_C_B,tokens_A,tokens_B,tokens_C,tokens_O,rows_A,rows_B,rows_C,amort_A,amort_B,amort_C,amort_O,evictions_C,cov_C,quality_note
ecom|s1|r50|DISJOINT|w1|CELL,ecom,1,50,DISJOINT,1,CELL,10000,1,0.01016,4014,0.4014,0.243307,56.79,57.25,2.599684,1.317838,1.321902,1.321155,1.321155,1.045346,1.00308,0.50849,1.26456,1.26067,2.48691,0.26456,1.48691,0.26067,-0.676318,0.003079,1058958,537521,537521,0.004,10000,5080,5080,0.05199368,0.02635676,0.02643804,0.02090692,0,0.0095,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w2|WORKLOAD,ecom,1,50,DISJOINT,2,WORKLOAD,10000,2,0.00969,3809,0.3809,0.250878,56.79,57.48,5.198216,2.511769,1.982225,2.117251,2.117251,1.982225,0.78918,0.38133,1.0,1.26715,2.62241,0.0,1.62241,0.26715,-0.964095,-0.236767,2011724,974225,766119,0.004,20000,9686,7618,0.10396432,0.05023538,0.03964451,0.03964451,0,0.3809,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w2|CAP_10PCT,ecom,1,50,DISJOINT,2,CAP_10PCT,10000,2,0.00969,3809,0.3809,0.250878,56.79,57.48,5.198216,2.511769,2.299231,2.319247,2.319247,1.982225,0.91538,0.44231,1.15992,1.26715,2.62241,0.15992,1.62241,0.26715,-0.815741,-0.088413,2011724,974225,888912,0.004,20000,9686,8839,0.10396432,0.05023538,0.04598461,0.03964451,6839,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w2|CELL,ecom,1,50,DISJOINT,2,CELL,10000,2,0.00969,3809,0.3809,0.250878,56.79,57.48,5.198216,2.511769,2.519518,2.517598,2.517598,1.982225,1.00308,0.48469,1.27106,1.26715,2.62241,0.27106,1.62241,0.26715,-0.724248,0.00308,2011724,974225,974225,0.004,20000,9686,9686,0.10396432,0.05023538,0.05039036,0.03964451,0,0.0098,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w4|WORKLOAD,ecom,1,50,DISJOINT,4,WORKLOAD,10000,4,0.01009,4010,0.401,0.237359,56.79,56.38,9.73528,4.897258,3.90818,4.138701,4.138701,3.90818,0.79803,0.40145,1.0,1.25308,2.491,0.0,1.491,0.25308,-0.912685,-0.225604,3727256,1880494,1495464,0.004,40000,20172,16040,0.1947056,0.09794516,0.0781636,0.0781636,0,0.401,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w4|CAP_10PCT,ecom,1,50,DISJOINT,4,CAP_10PCT,10000,4,0.01009,4010,0.401,0.237359,56.79,56.38,9.73528,4.897258,4.527404,4.555255,4.555255,3.90818,0.92448,0.46505,1.15844,1.25308,2.491,0.15844,1.491,0.25308,-0.765608,-0.078527,3727256,1880494,1732592,0.004,40000,20172,18588,0.1947056,0.09794516,0.09054809,0.0781636,14588,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|DISJOINT|w4|CELL,ecom,1,50,DISJOINT,4,CELL,10000,4,0.01009,4010,0.401,0.237359,56.79,56.38,9.73528,4.897258,4.913396,4.910884,4.910884,3.90818,1.0033,0.5047,1.25721,1.25308,2.491,0.25721,1.491,0.25308,-0.683791,0.00329,3727256,1880494,1880494,0.004,40000,20172,20172,0.1947056,0.09794516,0.09826791,0.0781636,0,0.0099,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w1|WORKLOAD,ecom,1,50,OVERLAP,1,WORKLOAD,10000,1,0.01005,2300,0.23,12.250398,56.79,56.12,2.599684,1.305342,0.601128,0.616629,0.616629,0.601128,0.46051,0.23123,1.0,2.17149,4.32468,0.0,3.32468,1.17149,-1.464337,-0.775412,1058958,532119,243561,0.004,10000,5024,2300,0.05199368,0.02610684,0.01202256,0.01202256,0,0.23,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w1|CAP_10PCT,ecom,1,50,OVERLAP,1,CAP_10PCT,10000,1,0.01005,2300,0.23,12.250398,56.79,56.12,2.599684,1.305342,0.63028,0.64449,0.64449,0.601128,0.48285,0.24244,1.04849,2.17149,4.32468,0.04849,3.32468,1.17149,-1.416982,-0.728057,1058958,532119,255468,0.004,10000,5024,2412,0.05199368,0.02610684,0.01260559,0.01202256,1412,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w1|CELL,ecom,1,50,OVERLAP,1,CELL,10000,1,0.01005,2300,0.23,12.250398,56.79,56.12,2.599684,1.305342,1.309361,1.309284,1.309284,0.601128,1.00308,0.50366,2.17817,2.17149,4.32468,1.17817,3.32468,1.17149,-0.685851,0.003074,1058958,532119,532119,0.004,10000,5024,5024,0.05199368,0.02610684,0.02618722,0.01202256,0,0.0095,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w2|WORKLOAD,ecom,1,50,OVERLAP,2,WORKLOAD,10000,2,0.01001,2273,0.2273,12.294588,56.79,56.64,5.198216,2.597037,1.184376,1.216995,1.216995,1.184376,0.45605,0.22784,1.0,2.19275,4.38899,0.0,3.38899,1.19275,-1.4791,-0.785155,2011724,1006809,457035,0.004,20000,10014,4546,0.10396432,0.05194074,0.02368752,0.02368752,0,0.2273,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w2|CAP_10PCT,ecom,1,50,OVERLAP,2,CAP_10PCT,10000,2,0.01001,2273,0.2273,12.294588,56.79,56.64,5.198216,2.597037,1.242551,1.270942,1.270942,1.184376,0.47845,0.23903,1.04912,2.19275,4.38899,0.04912,3.38899,1.19275,-1.431149,-0.737205,2011724,1006809,479557,0.004,20000,10014,4770,0.10396432,0.05194074,0.02485102,0.02368752,2770,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w2|CELL,ecom,1,50,OVERLAP,2,CELL,10000,2,0.01001,2273,0.2273,12.294588,56.79,56.64,5.198216,2.597037,2.605048,2.604882,2.604882,1.184376,1.00308,0.50114,2.19951,2.19275,4.38899,1.19951,3.38899,1.19275,-0.690864,0.00308,2011724,1006809,1006809,0.004,20000,10014,10014,0.10396432,0.05194074,0.05210096,0.02368752,0,0.0109,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w4|WORKLOAD,ecom,1,50,OVERLAP,4,WORKLOAD,10000,4,0.01012,2319,0.2319,12.170423,56.79,56.14,9.73528,4.909472,2.261563,2.320354,2.320354,2.261563,0.46065,0.23231,1.0,2.17083,4.30467,0.0,3.30467,1.17083,-1.4597,-0.77511,3727256,1884562,864808,0.004,40000,20232,9276,0.1947056,0.09818944,0.04523126,0.04523126,0,0.2319,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w4|CAP_10PCT,ecom,1,50,OVERLAP,4,CAP_10PCT,10000,4,0.01012,2319,0.2319,12.170423,56.79,56.14,9.73528,4.909472,2.347242,2.399337,2.399337,2.261563,0.4781,0.24111,1.03789,2.17083,4.30467,0.03789,3.30467,1.17083,-1.422515,-0.737925,3727256,1884562,897563,0.004,40000,20232,9631,0.1947056,0.09818944,0.04694485,0.04523126,5631,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|OVERLAP|w4|CELL,ecom,1,50,OVERLAP,4,CELL,10000,4,0.01012,2319,0.2319,12.170423,56.79,56.14,9.73528,4.909472,4.925658,4.925331,4.925331,2.261563,1.0033,0.50596,2.17799,2.17083,4.30467,1.17799,3.30467,1.17083,-0.681299,0.003291,3727256,1884562,1884562,0.004,40000,20232,20232,0.1947056,0.09818944,0.09851315,0.04523126,0,0.0096,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w1|WORKLOAD,ecom,1,50,NESTED,1,WORKLOAD,10000,1,0.01036,212,0.0212,15.930475,56.79,52,2.599684,1.341391,0.059038,0.060573,0.060573,0.059038,0.04401,0.02271,1.0,22.72096,44.03438,0.0,43.03438,21.72096,-3.784971,-3.123288,1058958,547149,22445,0.004,10000,5178,212,0.05199368,0.02682782,0.00118075,0.00118075,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w1|CAP_10PCT,ecom,1,50,NESTED,1,CAP_10PCT,10000,1,0.01036,212,0.0212,15.930475,56.79,52,2.599684,1.341391,0.059038,0.060573,0.060573,0.059038,0.04401,0.02271,1.0,22.72096,44.03438,0.0,43.03438,21.72096,-3.784971,-3.123288,1058958,547149,22445,0.004,10000,5178,212,0.05199368,0.02682782,0.00118075,0.00118075,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w1|CELL,ecom,1,50,NESTED,1,CELL,10000,1,0.01036,212,0.0212,15.930475,56.79,52,2.599684,1.341391,1.345533,1.345529,1.345529,0.059038,1.00309,0.51758,22.79113,22.72096,44.03438,21.79113,43.03438,21.72096,-0.658599,0.003083,1058958,547149,547149,0.004,10000,5178,5178,0.05199368,0.02682782,0.02691067,0.00118075,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w2|WORKLOAD,ecom,1,50,NESTED,2,WORKLOAD,10000,2,0.01036,212,0.0212,15.930475,56.79,52,5.198216,2.680486,0.114107,0.117177,0.117177,0.114107,0.04257,0.02195,1.0,23.49095,45.55555,0.0,44.55555,22.49095,-3.818932,-3.156615,2011724,1039350,42634,0.004,20000,10356,424,0.10396432,0.05360972,0.00228214,0.00228214,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w2|CAP_10PCT,ecom,1,50,NESTED,2,CAP_10PCT,10000,2,0.01036,212,0.0212,15.930475,56.79,52,5.198216,2.680486,0.114107,0.117177,0.117177,0.114107,0.04257,0.02195,1.0,23.49095,45.55555,0.0,44.55555,22.49095,-3.818932,-3.156615,2011724,1039350,42634,0.004,20000,10356,424,0.10396432,0.05360972,0.00228214,0.00228214,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w2|CELL,ecom,1,50,NESTED,2,CELL,10000,2,0.01036,212,0.0212,15.930475,56.79,52,5.198216,2.680486,2.688771,2.688761,2.688761,0.114107,1.00309,0.51725,23.56355,23.49095,45.55555,22.56355,44.55555,22.49095,-0.659231,0.003086,2011724,1039350,1039350,0.004,20000,10356,10356,0.10396432,0.05360972,0.05377542,0.00228214,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w4|WORKLOAD,ecom,1,50,NESTED,4,WORKLOAD,10000,4,0.01036,212,0.0212,15.930475,56.79,52,9.73528,5.016928,0.210254,0.215998,0.215998,0.210254,0.04191,0.0216,1.0,23.86123,46.30238,0.0,45.30238,22.86123,-3.835193,-3.172255,3727256,1925370,78984,0.004,40000,20712,848,0.1947056,0.10033856,0.00420509,0.00420509,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w4|CAP_10PCT,ecom,1,50,NESTED,4,CAP_10PCT,10000,4,0.01036,212,0.0212,15.930475,56.79,52,9.73528,5.016928,0.210254,0.215998,0.215998,0.210254,0.04191,0.0216,1.0,23.86123,46.30238,0.0,45.30238,22.86123,-3.835193,-3.172255,3727256,1925370,78984,0.004,40000,20712,848,0.1947056,0.10033856,0.00420509,0.00420509,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r50|NESTED|w4|CELL,ecom,1,50,NESTED,4,CELL,10000,4,0.01036,212,0.0212,15.930475,56.79,52,9.73528,5.016928,5.033498,5.033478,5.033478,0.210254,1.0033,0.51704,23.94003,23.86123,46.30238,22.94003,45.30238,22.86123,-0.659641,0.003297,3727256,1925370,1925370,0.004,40000,20712,20712,0.1947056,0.10033856,0.10066995,0.00420509,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w1|WORKLOAD,ecom,1,100,DISJOINT,1,WORKLOAD,10000,1,0.01026,6517,0.6517,0.495567,56.79,57.25,2.603684,2.663956,1.699418,1.83291,1.83291,1.699418,0.63793,0.6527,1.0,1.56757,1.5321,0.0,0.5321,0.56757,-0.426641,-0.449526,1058958,1086720,689937,0.008,10000,10263,6517,0.02603684,0.02663956,0.01699418,0.01699418,0,0.6517,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w1|CAP_10PCT,ecom,1,100,DISJOINT,1,CAP_10PCT,10000,1,0.01026,6517,0.6517,0.495567,56.79,57.25,2.603684,2.663956,2.432448,2.437931,2.437931,1.699418,0.9131,0.93423,1.43134,1.56757,1.5321,0.43134,0.5321,0.56757,-0.068029,-0.090914,1058958,1086720,988845,0.008,10000,10263,9340,0.02603684,0.02663956,0.02432448,0.01699418,8340,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w1|CELL,ecom,1,100,DISJOINT,1,CELL,10000,1,0.01026,6517,0.6517,0.495567,56.79,57.25,2.603684,2.663956,2.672166,2.670913,2.670913,1.699418,1.00308,1.0263,1.5724,1.56757,1.5321,0.5724,0.5321,0.56757,0.025962,0.003077,1058958,1086720,1086720,0.008,10000,10263,10263,0.02603684,0.02663956,0.02672166,0.01699418,0,0.0103,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w2|WORKLOAD,ecom,1,100,DISJOINT,2,WORKLOAD,10000,2,0.00976,6219,0.6219,0.494877,56.79,57.48,5.202216,5.062472,3.238439,3.557828,3.557828,3.238439,0.6397,0.62251,1.0,1.56324,1.6064,0.0,0.6064,0.56324,-0.473993,-0.446763,2011724,1963820,1251225,0.008,20000,19520,12438,0.05202216,0.05062472,0.03238439,0.03238439,0,0.6219,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w2|CAP_10PCT,ecom,1,100,DISJOINT,2,CAP_10PCT,10000,2,0.00976,6219,0.6219,0.494877,56.79,57.48,5.202216,5.062472,4.607226,4.630077,4.630077,3.238439,0.91007,0.88563,1.42267,1.56324,1.6064,0.42267,0.6064,0.56324,-0.121459,-0.094229,2011724,1963820,1781439,0.008,20000,19520,17708,0.05202216,0.05062472,0.04607226,0.03238439,15708,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w2|CELL,ecom,1,100,DISJOINT,2,CELL,10000,2,0.00976,6219,0.6219,0.494877,56.79,57.48,5.202216,5.062472,5.078088,5.075726,5.075726,3.238439,1.00308,0.97614,1.56807,1.56324,1.6064,0.56807,0.6064,0.56324,-0.02415,0.00308,2011724,1963820,1963820,0.008,20000,19520,19520,0.05202216,0.05062472,0.05078088,0.03238439,0,0.0099,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w4|WORKLOAD,ecom,1,100,DISJOINT,4,WORKLOAD,10000,4,0.00997,6343,0.6343,0.49599,56.79,56.38,9.73928,9.681452,6.181648,6.70587,6.70587,6.181648,0.6385,0.63471,1.0,1.56616,1.57552,0.0,0.57552,0.56616,-0.454582,-0.448627,3727256,3717144,2364636,0.008,40000,39896,25372,0.0973928,0.09681452,0.06181648,0.06181648,0,0.6343,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w4|CAP_10PCT,ecom,1,100,DISJOINT,4,CAP_10PCT,10000,4,0.00997,6343,0.6343,0.49599,56.79,56.38,9.73928,9.681452,8.851412,8.847737,8.847737,6.181648,0.91426,0.90884,1.43189,1.56616,1.57552,0.43189,0.57552,0.56616,-0.09559,-0.089635,3727256,3717144,3386992,0.008,40000,39896,36354,0.0973928,0.09681452,0.08851412,0.06181648,32354,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|DISJOINT|w4|CELL,ecom,1,100,DISJOINT,4,CELL,10000,4,0.00997,6343,0.6343,0.49599,56.79,56.38,9.73928,9.681452,9.713369,9.708143,9.708143,6.181648,1.0033,0.99734,1.57132,1.56616,1.57552,0.57132,0.57552,0.56616,-0.002664,0.003291,3727256,3717144,3717144,0.008,40000,39896,39896,0.0973928,0.09681452,0.09713369,0.06181648,0,0.0124,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w1|WORKLOAD,ecom,1,100,OVERLAP,1,WORKLOAD,10000,1,0.01005,4013,0.4013,24.765057,56.79,56.12,2.603684,2.609853,1.049651,1.066203,1.066203,1.049651,0.40219,0.40314,1.0,2.4864,2.48052,0.0,1.48052,1.4864,-0.90847,-0.910836,1058958,1063943,424945,0.008,10000,10045,4013,0.02603684,0.02609852,0.01049651,0.01049651,0,0.4013,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w1|CAP_10PCT,ecom,1,100,OVERLAP,1,CAP_10PCT,10000,1,0.01005,4013,0.4013,24.765057,56.79,56.12,2.603684,2.609853,1.228679,1.242889,1.242889,1.049651,0.47078,0.4719,1.17056,2.4864,2.48052,0.17056,1.48052,1.4864,-0.750988,-0.753354,1058958,1063943,497999,0.008,10000,10045,4702,0.02603684,0.02609852,0.01228679,0.01049651,3702,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w1|CELL,ecom,1,100,OVERLAP,1,CELL,10000,1,0.01005,4013,0.4013,24.765057,56.79,56.12,2.603684,2.609853,2.617888,2.617812,2.617812,1.049651,1.00308,1.00546,2.49406,2.4864,2.48052,1.49406,1.48052,1.4864,0.005441,0.003074,1058958,1063943,1063943,0.008,10000,10045,10045,0.02603684,0.02609852,0.02617888,0.01049651,0,0.0101,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w2|WORKLOAD,ecom,1,100,OVERLAP,2,WORKLOAD,10000,2,0.00994,3975,0.3975,25.00895,56.79,56.64,5.202216,5.158152,2.071737,2.108061,2.108061,2.071737,0.40164,0.39824,1.0,2.48977,2.51104,0.0,1.51104,1.48977,-0.920697,-0.912191,2011724,1999936,799211,0.008,20000,19888,7950,0.05202216,0.05158152,0.02071737,0.02071737,0,0.3975,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w2|CAP_10PCT,ecom,1,100,OVERLAP,2,CAP_10PCT,10000,2,0.00994,3975,0.3975,25.00895,56.79,56.64,5.202216,5.158152,2.395859,2.424249,2.424249,2.071737,0.46448,0.46055,1.15645,2.48977,2.51104,0.15645,1.51104,1.48977,-0.775343,-0.766837,2011724,1999936,924762,0.008,20000,19888,9196,0.05202216,0.05158152,0.02395859,0.02071737,7196,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w2|CELL,ecom,1,100,OVERLAP,2,CELL,10000,2,0.00994,3975,0.3975,25.00895,56.79,56.64,5.202216,5.158152,5.174062,5.173896,5.173896,2.071737,1.00308,0.99459,2.49745,2.48977,2.51104,1.49745,1.51104,1.48977,-0.005427,0.00308,2011724,1999936,1999936,0.008,20000,19888,19888,0.05202216,0.05158152,0.05174062,0.02071737,0,0.01,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w4|WORKLOAD,ecom,1,100,OVERLAP,4,WORKLOAD,10000,4,0.01005,4031,0.4031,24.753433,56.79,56.14,9.73928,9.7555,3.933065,3.996678,3.996678,3.933065,0.40316,0.40384,1.0,2.48038,2.47626,0.0,1.47626,1.48038,-0.906748,-0.908412,3727256,3744636,1503548,0.008,40000,40200,16124,0.0973928,0.097555,0.03933065,0.03933065,0,0.4031,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w4|CAP_10PCT,ecom,1,100,OVERLAP,4,CAP_10PCT,10000,4,0.01005,4031,0.4031,24.753433,56.79,56.14,9.73928,9.7555,4.569017,4.621111,4.621111,3.933065,0.46835,0.46913,1.16169,2.48038,2.47626,0.16169,1.47626,1.48038,-0.756869,-0.758533,3727256,3744636,1747036,0.008,40000,40200,18742,0.0973928,0.097555,0.04569017,0.03933065,14742,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|OVERLAP|w4|CELL,ecom,1,100,OVERLAP,4,CELL,10000,4,0.01005,4031,0.4031,24.753433,56.79,56.14,9.73928,9.7555,9.78766,9.787334,9.787334,3.933065,1.0033,1.00497,2.48856,2.48038,2.47626,1.48856,1.47626,1.48038,0.004955,0.003291,3727256,3744636,3744636,0.008,40000,40200,40200,0.0973928,0.097555,0.0978766,0.03933065,0,0.0106,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w1|WORKLOAD,ecom,1,100,NESTED,1,WORKLOAD,10000,1,0.01035,212,0.0212,32.274133,56.79,52,2.603684,2.680814,0.063038,0.064573,0.064573,0.063038,0.02351,0.02421,1.0,42.52723,41.30367,0.0,40.30367,41.52723,-3.720951,-3.750145,1058958,1093488,22445,0.008,10000,10349,212,0.02603684,0.02680815,0.00063038,0.00063038,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w1|CAP_10PCT,ecom,1,100,NESTED,1,CAP_10PCT,10000,1,0.01035,212,0.0212,32.274133,56.79,52,2.603684,2.680814,0.063038,0.064573,0.064573,0.063038,0.02351,0.02421,1.0,42.52723,41.30367,0.0,40.30367,41.52723,-3.720951,-3.750145,1058958,1093488,22445,0.008,10000,10349,212,0.02603684,0.02680815,0.00063038,0.00063038,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w1|CELL,ecom,1,100,NESTED,1,CELL,10000,1,0.01035,212,0.0212,32.274133,56.79,52,2.603684,2.680814,2.689094,2.689089,2.689089,0.063038,1.00309,1.0328,42.65857,42.52723,41.30367,41.65857,40.30367,41.52723,0.032277,0.003084,1058958,1093488,1093488,0.008,10000,10349,10349,0.02603684,0.02680815,0.02689094,0.00063038,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w2|WORKLOAD,ecom,1,100,NESTED,2,WORKLOAD,10000,2,0.01035,212,0.0212,32.274133,56.79,52,5.202216,5.357063,0.118107,0.121177,0.121177,0.118107,0.02205,0.0227,1.0,45.35763,44.04656,0.0,43.04656,44.35763,-3.785247,-3.814578,2011724,2077159,42634,0.008,20000,20698,424,0.05202216,0.05357063,0.00118107,0.00118107,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w2|CAP_10PCT,ecom,1,100,NESTED,2,CAP_10PCT,10000,2,0.01035,212,0.0212,32.274133,56.79,52,5.202216,5.357063,0.118107,0.121177,0.121177,0.118107,0.02205,0.0227,1.0,45.35763,44.04656,0.0,43.04656,44.35763,-3.785247,-3.814578,2011724,2077159,42634,0.008,20000,20698,424,0.05202216,0.05357063,0.00118107,0.00118107,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w2|CELL,ecom,1,100,NESTED,2,CELL,10000,2,0.01035,212,0.0212,32.274133,56.79,52,5.202216,5.357063,5.373621,5.373612,5.373612,0.118107,1.00309,1.03295,45.49783,45.35763,44.04656,44.49783,43.04656,44.35763,0.032417,0.003086,2011724,2077159,2077159,0.008,20000,20698,20698,0.05202216,0.05357063,0.05373621,0.00118107,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w4|WORKLOAD,ecom,1,100,NESTED,4,WORKLOAD,10000,4,0.01035,212,0.0212,32.274133,56.79,52,9.73928,10.026526,0.214254,0.219998,0.219998,0.214254,0.02137,0.022,1.0,46.79729,45.45662,0.0,44.45662,45.79729,-3.816758,-3.845825,3727256,3847870,78984,0.008,40000,41396,848,0.0973928,0.10026526,0.00214254,0.00214254,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w4|CAP_10PCT,ecom,1,100,NESTED,4,CAP_10PCT,10000,4,0.01035,212,0.0212,32.274133,56.79,52,9.73928,10.026526,0.214254,0.219998,0.219998,0.214254,0.02137,0.022,1.0,46.79729,45.45662,0.0,44.45662,45.79729,-3.816758,-3.845825,3727256,3847870,78984,0.008,40000,41396,848,0.0973928,0.10026526,0.00214254,0.00214254,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s1|r100|NESTED|w4|CELL,ecom,1,100,NESTED,4,CELL,10000,4,0.01035,212,0.0212,32.274133,56.79,52,9.73928,10.026526,10.059643,10.059624,10.059624,0.214254,1.0033,1.03289,46.95186,46.79729,45.45662,45.95186,44.45662,45.79729,0.032364,0.003297,3727256,3847870,3847870,0.008,40000,41396,41396,0.0973928,0.10026526,0.10059643,0.00214254,0,0.0212,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s5|r1|DISJOINT|w1|WORKLOAD,ecom,5,1,DISJOINT,1,WORKLOAD,10000,1,0.0482,482,0.0482,0.0,56.79,56.77,2.595764,0.124721,0.125107,0.124721,0.124721,0.124721,1.00309,0.0482,1.00309,1.0,20.81257,0.00309,19.81257,0.0,-3.03247,0.003087,1058958,51024,51024,8e-05,10000,482,482,2.595764,0.124721,0.1251066,0.124721,0,0.0482,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s5|r1|DISJOINT|w1|CAP_10PCT,ecom,5,1,DISJOINT,1,CAP_10PCT,10000,1,0.0482,482,0.0482,0.0,56.79,56.77,2.595764,0.124721,0.125107,0.124721,0.124721,0.124721,1.00309,0.0482,1.00309,1.0,20.81257,0.00309,19.81257,0.0,-3.03247,0.003087,1058958,51024,51024,8e-05,10000,482,482,2.595764,0.124721,0.1251066,0.124721,0,0.0482,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
